		TOTAL	64447	86.12	4823	6.45	482	0.64	2909	3.89	2169	2.9	0	74830	95.47



Watson (77249)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"HARDING, Col"	EFF	2230	3.55	176	4.68	19	5.35	50	3.5	24	1.39	0	2499	3.57
	"O'BREE, Bernard Patrick"	LP	18923	30.16	1098	29.19	69	19.44	538	37.68	702	40.74	0	21330	30.46
#	"McLEAY, Leo"	ALP	37802	60.24	2077	55.22	242	68.17	690	48.32	890	51.65	0	41701	59.56
	"MEYER, Brian"	IND	567	0.9	97	2.58	8	2.25	32	2.24	17	0.99	0	721	1.03
	"TSIRKAS, George"	IND	845	1.35	66	1.75	5	1.41	28	1.96	8	0.46	0	952	1.36
	"NEWMAN, Amelia J."	DEM	2098	3.34	194	5.16	11	3.1	81	5.67	73	4.24	0	2457	3.51
	"CHAPLIN, M"	NLP	283	0.45	53	1.41	1	0.28	9	0.63	9	0.52	0	355	0.51
		FORMAL	62748	94.81	3761	95.53	355	88.53	1428	96.36	1723	98.68	0	70015	94.94
		INFORMAL	3433	5.19	176	4.47	46	11.47	54	3.64	23	1.32	0	3732	5.06
		TOTAL	66181	89.74	3937	5.34	401	0.54	1482	2.01	1746	2.37	0	73747	95.47



Wentworth (80352)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
#	"HEWSON, John Robert"	LP	32389	52.61	2265	44.64	321	46.52	2132	57.97	1743	63.22	0	38850	52.67
	"HICKS, Armon"	DEM	1638	2.66	186	3.67	16	2.32	113	3.07	102	3.7	0	2055	2.79
	"OQUIST, Ben"	ESG	3607	5.86	393	7.75	43	6.23	227	6.17	80	2.9	0	4350	5.9
	"PEARCE, Paul"	ALP	22899	37.19	2056	40.52	284	41.16	1136	30.89	781	28.33	0	27156	36.81
	"DUROVIC, Susan"	IND	411	0.67	97	1.91	13	1.88	44	1.2	33	1.2	0	598	0.81
	"BEGG, Zanny"		203	0.33	29	0.57	10	1.45	7	0.19	4	0.15	0	253	0.34
	"BOLAND, Patricia"	NLP	419	0.68	48	0.95	3	0.43	19	0.52	14	0.51	0	503	0.68
		FORMAL	61566	96.97	5074	97.43	690	97.32	3678	97.61	2757	98.46	0	73765	97.09
		INFORMAL	1923	3.03	134	2.57	19	2.68	90	2.39	43	1.54	0	2209	2.91
		TOTAL	63489	83.57	5208	6.85	709	0.93	3768	4.96	2800	3.69	0	75974	94.55



Werriwa (74272)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CHAMBERLAIN, Julie"	NLP	1753	2.91	272	6.01	19	3.94	60	3.84	25	2.35	0	2129	3.13
	"LEWIS, Rick"	LP	18371	30.46	1317	29.12	123	25.52	541	34.59	370	34.84	0	20722	30.5
#	"KERIN, John"	ALP	37326	61.88	2605	57.59	324	67.22	865	55.31	605	56.97	0	41725	61.4
	"FRASER, Peter D"	DEM	2871	4.76	329	7.27	16	3.32	98	6.27	62	5.84	0	3376	4.97
		FORMAL	60321	96.03	4523	95.16	482	95.45	1564	96.48	1062	97.7	0	67952	96
		INFORMAL	2495	3.97	230	4.84	23	4.55	57	3.52	25	2.3	0	2830	4
		TOTAL	62816	88.75	4753	6.71	505	0.71	1621	2.29	1087	1.54	0	70782	95.3



Victoria															

Aston (79158)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CHAPMAN, Christine Anne"	CTA	1279	1.93	115	2.93	2	1.55	46	2.26	41	1.85	0	1483	1.98
	"CRAVEN, Susan Anne"	ALP	29612	44.59	1686	42.93	54	41.86	793	39.04	759	34.2	0	32904	44.04
	"PARRY, Andrew"	NLP	493	0.74	90	2.29	2	1.55	18	0.89	14	0.63	0	617	0.83
#	"NUGENT, Peter"	LP	32511	48.96	1806	45.99	68	52.71	1069	52.63	1293	58.27	0	36747	49.19
	"WISE, Damian"	DEM	2510	3.78	230	5.86	3	2.33	105	5.17	112	5.05	0	2960	3.96
		FORMAL	66405	97.39	3927	97.13	129	94.16	2031	97.6	2219	98.49	0	74711	97.4
		INFORMAL	1783	2.61	116	2.87	8	5.84	50	2.4	34	1.51	0	1991	2.6
		TOTAL	68188	88.9	4043	5.27	137	0.18	2081	2.71	2253	2.94	0	76702	96.9



Ballarat (74285)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CAVEN, Veronica"	NLP	618	1	73	2.22	9	3.42	29	1.24	11	0.39	0	740	1.05
	"RICKARD, Jodie"	CTA	2396	3.87	71	2.16	8	3.04	107	4.57	36	1.28	0	2618	3.71
	"de CAEN, Rob"	DEM	1263	2.04	139	4.24	7	2.66	60	2.56	47	1.68	0	1516	2.15
#	"RONALDSON, Michael"	LP	29240	47.29	1541	46.97	97	36.88	1100	46.99	1500	53.48	0	33478	47.47
	"HARDY, Geoffrey Edward"	IND	1499	2.42	90	2.74	10	3.8	54	2.31	50	1.78	0	1703	2.41
	"DEVEREUX, Peter M"	ALP	26819	43.37	1367	41.66	132	50.19	991	42.33	1161	41.39	0	30470	43.2
		FORMAL	61835	97.66	3281	98.12	263	96.69	2341	98.32	2805	99.26	0	70525	97.76
		INFORMAL	1481	2.34	63	1.88	9	3.31	40	1.68	21	0.74	0	1614	2.24
		TOTAL	63316	87.77	3344	4.64	272	0.38	2381	3.3	2826	3.92	0	72139	97.11



Batman (78231)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"THRUPP, Mabel"	LP	15125	23.86	941	26.83	49	21.03	531	31.83	857	36.69	0	17503	24.61
	"CARR, Geoff"	DEM	2123	3.35	231	6.59	10	4.29	72	4.32	105	4.49	0	2541	3.57
#	"HOWE, Brian"	ALP	43344	68.39	2132	60.79	162	69.53	1006	60.31	1330	56.93	0	47974	67.45
	"SIMATKOVICH, Gordana"		429	0.68	40	1.14	3	1.29	11	0.66	7	0.3	0	490	0.69
	"D'SOUZA, Nigel"		1800	2.84	70	2	6	2.58	18	1.08	14	0.6	0	1908	2.68
	"DICKINS, Joan"	NLP	559	0.88	93	2.65	3	1.29	30	1.8	23	0.98	0	708	1
		FORMAL	63380	95.58	3507	95.45	233	90.66	1668	97.2	2336	98.57	0	71124	95.69
		INFORMAL	2933	4.42	167	4.55	24	9.34	48	2.8	34	1.43	0	3206	4.31
		TOTAL	66313	89.21	3674	4.94	257	0.35	1716	2.31	2370	3.19	0	74330	95.01



Bendigo (77106)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"HELPER, Joe"	ALP	29991	46.42	1681	42.46	120	57.42	877	45.16	1133	43.68	-17	33785	46.1
	"SEMMENS, Don"	DEM	1860	2.88	172	4.34	4	1.91	103	5.3	60	2.31	-1	2198	3
	"HILL, Sharon E."	NLP	302	0.47	55	1.39	5	2.39	22	1.13	9	0.35	0	393	0.54
	"TAYLOR, Pamela"	CTA	1553	2.4	77	1.94	3	1.44	49	2.52	35	1.35	0	1717	2.34
#	"REID, Bruce"	LP	29440	45.57	1859	46.96	70	33.49	849	43.72	1311	50.54	-2	33527	45.75
	"HARRISON, Doug"		295	0.46	16	0.4	1	0.48	7	0.36	12	0.46	-1	330	0.45
	"OBERIN, Julie"	IND	1162	1.8	99	2.5	6	2.87	35	1.8	34	1.31	-1	1335	1.82
		FORMAL	64603	97.85	3959	97.22	209	98.12	1942	98.53	2594	99.35	-22	73285	97.85
		INFORMAL	1421	2.15	113	2.78	4	1.88	29	1.47	17	0.65	23	1607	2.15
		TOTAL	66024	88.16	4072	5.44	213	0.28	1971	2.63	2611	3.49	1	74892	97.13



Bruce (75148)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CHANDRA, Leslie Ram"	DEM	3391	5.4	248	7.12	8	9.41	163	5.64	96	4.91	-7	3899	5.48
	"WILLIAMS, Beverley"	ALP	25947	41.36	1417	40.67	41	48.24	979	33.85	602	30.78	0	28986	40.74
#	"BEALE, Julian"	LP	32873	52.4	1730	49.66	36	42.35	1723	59.58	1245	63.65	0	37607	52.85
	"DI TEMPORA, Nicolas"	NLP	529	0.84	89	2.55	0	0	27	0.93	13	0.66	7	665	0.93
		FORMAL	62740	97.36	3484	96.78	85	95.51	2892	97.83	1956	98.84	0	71157	97.39
		INFORMAL	1702	2.64	116	3.22	4	4.49	64	2.17	23	1.16	0	1909	2.61
		TOTAL	64442	88.2	3600	4.93	89	0.12	2956	4.05	1979	2.71	0	73066	97.23



Burke (77102)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"BURROWES, Ian"	CTA	1268	1.97	154	3.59	9	4.52	35	2.34	25	1.25	0	1491	2.06
#	"O'KEEFE, Neil"	ALP	36085	56.07	2256	52.65	111	55.78	724	48.33	891	44.62	0	40067	55.39
	"DICKINS, Michael"	NLP	416	0.65	87	2.03	5	2.51	26	1.74	18	0.9	0	552	0.76
	"RALPH, Iain"	DEM	2745	4.27	251	5.86	9	4.52	86	5.74	89	4.46	0	3180	4.4
	"MITCHELL, Stephen"	LP	23844	37.05	1537	35.87	65	32.66	627	41.86	974	48.77	0	27047	37.39
		FORMAL	64358	97.29	4285	96.62	199	93.87	1498	97.53	1997	98.96	0	72337	97.29
		INFORMAL	1791	2.71	150	3.38	13	6.13	38	2.47	21	1.04	0	2013	2.71
		TOTAL	66149	88.97	4435	5.97	212	0.29	1536	2.07	2018	2.71	0	74350	96.43



Calwell (81679)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"LIVETT, Dianne"	LP	19587	28.6	1014	26.95	56	28.43	575	33.7	520	37.22	0	21752	28.79
	"RODENBURG, Veronica A."	IND	1164	1.7	133	3.53	5	2.54	41	2.4	30	2.15	0	1373	1.82
	"SPENCER, Rod"	AFI	817	1.19	106	2.82	4	2.03	47	2.75	39	2.79	0	1013	1.34
#	"THEOPHANOUS, Andrew"	ALP	44633	65.17	2275	60.46	131	66.5	956	56.04	754	53.97	0	48749	64.53
	"PRICE, Sandy"	NLP	431	0.63	68	1.81	0	0	15	0.88	8	0.57	0	522	0.69
	"MACKAY, David"	DEM	1854	2.71	167	4.44	1	0.51	72	4.22	46	3.29	0	2140	2.83
		FORMAL	68486	96.15	3763	96.19	197	94.71	1706	98.22	1397	99.57	0	75549	96.26
		INFORMAL	2739	3.85	149	3.81	11	5.29	31	1.78	6	0.43	0	2936	3.74
		TOTAL	71225	90.75	3912	4.98	208	0.27	1737	2.21	1403	1.79	0	78485	96.09



Casey (78107)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"GINSBERG, Sam"	DEM	3919	6.08	332	7.88	20	9.9	174	6.18	129	6.55	0	4574	6.21
	"KENDI, Robert J"	NLP	906	1.41	121	2.87	6	2.97	47	1.67	24	1.22	0	1104	1.5
#	"HALVERSON, Bob"	LP	33663	52.21	2068	49.1	81	40.1	1789	63.51	1115	56.63	0	38716	52.55
	"WARREN, Julie"	ALP	25983	40.3	1691	40.15	95	47.03	807	28.65	701	35.6	0	29277	39.74
		FORMAL	64471	97.48	4212	97.3	202	94.84	2817	98.05	1969	98.65	0	73671	97.52
		INFORMAL	1664	2.52	117	2.7	11	5.16	56	1.95	27	1.35	0	1875	2.48
		TOTAL	66135	87.54	4329	5.73	213	0.28	2873	3.8	1996	2.64	0	75546	96.72



Chisholm (76599)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"JOHNSTON, Doug"	DEM	3924	6.25	400	9.43	5	4.46	165	6.63	126	5.07	0	4620	6.41
	"McCASKIE, Gordon"	ALP	26545	42.31	1716	40.44	53	47.32	887	35.64	797	32.1	0	29998	41.63
	"ALDOUS, Richard"	NLP	1063	1.69	126	2.97	1	0.89	33	1.33	24	0.97	0	1247	1.73
#	"WOOLDRIDGE, Michael Richard"	LP	31204	49.74	2001	47.16	53	47.32	1404	56.41	1536	61.86	0	36198	50.23
		FORMAL	62736	97.6	4243	97.92	112	97.39	2489	98.22	2483	98.73	0	72063	97.68
		INFORMAL	1544	2.4	90	2.08	3	2.61	45	1.78	32	1.27	0	1714	2.32
		TOTAL	64280	87.13	4333	5.87	115	0.16	2534	3.43	2515	3.41	0	73777	96.32



Corangamite (75646)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"WARNOCK, John"	IND	1015	1.6	136	3.54	2	1.54	44	2.13	33	1.81	1	1231	1.72
	"EADES, Bernie"	ALP	23500	36.98	1434	37.3	64	49.23	675	32.75	526	28.84	0	26199	36.69
#	"McARTHUR, Stewart"	LP	33872	53.3	1897	49.35	49	37.69	1156	56.09	1158	63.49	1	38133	53.4
	"PEARCE, Greta"	DEM	1883	2.96	182	4.73	8	6.15	86	4.17	51	2.8	-2	2208	3.09
	"WINTER, Terry"	CTA	743	1.17	50	1.3	2	1.54	37	1.8	35	1.92	-1	866	1.21
	"GOLDEN, Isaac"	NLP	480	0.76	58	1.51	3	2.31	19	0.92	7	0.38	0	567	0.79
	"POWELL, Norm"	IND	2057	3.24	87	2.26	2	1.54	44	2.13	14	0.77	-1	2203	3.09
		FORMAL	63550	97.48	3844	97.42	130	94.89	2061	98.75	1824	98.86	-2	71407	97.54
		INFORMAL	1640	2.52	102	2.58	7	5.11	26	1.25	21	1.14	2	1798	2.46
		TOTAL	65190	89.05	3946	5.39	137	0.19	2087	2.85	1845	2.52	0	73205	96.77



Corinella (83476)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"NELSON, Gary"	NLP	1274	1.82	152	3.62	3	1.36	37	2.24	28	1.16	0	1494	1.91
	"HOLST, Taylor"	DEM	1897	2.72	207	4.93	7	3.17	43	2.61	70	2.89	0	2224	2.84
	"BROADBENT, Russell Evan"	LP	29389	42.09	1674	39.9	93	42.08	721	43.7	1262	52.11	0	33139	42.32
	"PJANIC, Predrag"		733	1.05	27	0.64	8	3.62	4	0.24	10	0.41	0	782	1
#	"GRIFFIN, Alan"	ALP	35295	50.55	1994	47.53	104	47.06	805	48.79	996	41.12	0	39194	50.05
	"OLDIS, Trudie"	IND	1239	1.77	141	3.36	6	2.71	40	2.42	56	2.31	0	1482	1.89
		FORMAL	69827	96.92	4195	95.84	221	94.04	1650	98.04	2422	99.1	0	78315	96.94
		INFORMAL	2219	3.08	182	4.16	14	5.96	33	1.96	22	0.9	0	2470	3.06
		TOTAL	72046	89.18	4377	5.42	235	0.29	1683	2.08	2444	3.03	0	80785	96.78



Corio (77036)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"MARTORANA, Mike"	DEM	3175	4.94	187	5.85	15	5.03	103	5.54	79	3.18	0	3559	4.93
	"TOL, John"	LP	24884	38.68	1244	38.89	95	31.88	740	39.78	1100	44.27	0	28063	38.88
#	"O'CONNOR, Gavan"	ALP	34324	53.36	1530	47.83	172	57.72	919	49.41	1188	47.81	0	38133	52.84
	"WINTER, Ian"	CTA	717	1.11	89	2.78	3	1.01	37	1.99	43	1.73	0	889	1.23
	"SMITH, Carol Lorraine"	NLP	376	0.58	44	1.38	4	1.34	11	0.59	15	0.6	0	450	0.62
	"BELL, Aidan"	IND	852	1.32	105	3.28	9	3.02	50	2.69	60	2.41	0	1076	1.49
		FORMAL	64328	97	3199	97	298	97.7	1860	97.74	2485	99.24	0	72170	97.1
		INFORMAL	1991	3	99	3	7	2.3	43	2.26	19	0.76	0	2159	2.9
		TOTAL	66319	89.22	3298	4.44	305	0.41	1903	2.56	2504	3.37	0	74329	96.49



Deakin (76655)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"BACKHOUSE, William Ernest"		821	1.31	104	2.38	4	4.12	43	1.64	15	0.63	0	987	1.37
	"NIEUWENHUIS, Robert"	NLP	909	1.45	93	2.13	0	0	34	1.29	24	1.02	0	1060	1.47
	"ADKINS, Greg"	ALP	27293	43.65	1866	42.69	49	50.52	967	36.78	898	37.99	0	31073	43.16
#	"ALDRED, Ken"	LP	29490	47.16	1910	43.7	41	42.27	1395	53.06	1287	54.44	0	34123	47.4
	"BARRON, Alan J"	CTA	1054	1.69	90	2.06	0	0	39	1.48	44	1.86	0	1227	1.7
	"MAGART, Peter"	DEM	2961	4.74	308	7.05	3	3.09	151	5.74	96	4.06	0	3519	4.89
		FORMAL	62528	97.32	4371	97.09	97	93.27	2629	97.84	2364	98.83	0	71989	97.37
		INFORMAL	1722	2.68	131	2.91	7	6.73	58	2.16	28	1.17	0	1946	2.63
		TOTAL	64250	86.9	4502	6.09	104	0.14	2687	3.63	2392	3.24	0	73935	96.45



Dunkley (73110)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"NELSON, Bev"	NLP	1824	3.01	117	3.54	8	5.44	68	2.85	39	1.58	0	2056	2.99
	"FORD, Frank"	LP	27570	45.55	1477	44.69	51	34.69	1190	49.83	1333	54.08	0	31621	45.94
	"ROWLAND-HORNBLOW, Barrie J"	DEM	2292	3.79	193	5.84	11	7.48	109	4.56	91	3.69	0	2696	3.92
#	"CHYNOWETH, Bob"	ALP	28843	47.65	1518	45.93	77	52.38	1021	42.76	1002	40.65	0	32461	47.16
		FORMAL	60529	97.73	3305	96.89	147	96.71	2388	98.68	2465	98.6	0	68834	97.75
		INFORMAL	1406	2.27	106	3.11	5	3.29	32	1.32	35	1.4	0	1584	2.25
		TOTAL	61935	87.95	3411	4.84	152	0.22	2420	3.44	2500	3.55	0	70418	96.32



Flinders (73695)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"CHARLWOOD, Jan"	NLP	1391	2.29	120	3.48	10	3.79	67	2.41	48	2.24	0	1636	2.36
	"HASSETT, Denise"	ALP	24591	40.49	1353	39.21	118	44.7	1072	38.49	698	32.63	0	27832	40.12
	"BROWN, Malcolm"	DEM	2683	4.42	216	6.26	11	4.17	156	5.6	101	4.72	0	3167	4.57
#	"REITH, Peter K."	LP	32066	52.8	1762	51.06	125	47.35	1490	53.5	1292	60.4	0	36735	52.96
		FORMAL	60731	97.54	3451	97.35	264	96	2785	98.41	2139	98.94	0	69370	97.6
		INFORMAL	1534	2.46	94	2.65	11	4	45	1.59	23	1.06	0	1707	2.4
		TOTAL	62265	87.6	3545	4.99	275	0.39	2830	3.98	2162	3.04	0	71077	96.45



Gellibrand (76125)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"BENSON, Nada"		2031	3.25	99	3.45	19	5.52	57	3.15	30	1.55	0	2236	3.22
#	"WILLIS, Ralph"	ALP	43501	69.65	1827	63.68	253	73.55	1137	62.89	1250	64.63	0	47968	69.11
	"SANKO, Peter Marijan"	CTA	477	0.76	55	1.92	4	1.16	21	1.16	13	0.67	0	570	0.82
	"STAROPOLI, Leon"	NLP	507	0.81	50	1.74	4	1.16	16	0.88	8	0.41	0	585	0.84
	"PARKER, Alan A"	DEM	1985	3.18	137	4.78	10	2.91	72	3.98	71	3.67	0	2275	3.28
	"MACGREGOR, Chris"	LP	13957	22.35	701	24.43	54	15.7	505	27.93	562	29.06	0	15779	22.73
		FORMAL	62458	95.79	2869	96.7	344	91.49	1808	97.94	1934	98.57	0	69413	95.93
		INFORMAL	2748	4.21	98	3.3	32	8.51	38	2.06	28	1.43	0	2944	4.07
		TOTAL	65206	90.12	2967	4.1	376	0.52	1846	2.55	1962	2.71	0	72357	95.05



Gippsland (76608)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"STONE, Judith"	ALP	18733	29.26	1344	32.23	81	35.06	518	29.42	533	25.21	0	21209	29.33
	"VAN BAER, Paul"	NLP	349	0.55	63	1.51	3	1.3	23	1.31	7	0.33	0	445	0.62
	"PHILLIPS, Bruce E"		1563	2.44	98	2.35	5	2.16	27	1.53	27	1.28	0	1720	2.38
	"BUCKLEY, Ben"	IND	2632	4.11	209	5.01	12	5.19	103	5.85	93	4.4	0	3049	4.22
#	"McGAURAN, Peter"	NP	39015	60.94	2246	53.86	123	53.25	1009	57.3	1380	65.28	0	43773	60.54
	"STOREY, Donal"	DEM	1733	2.71	210	5.04	7	3.03	81	4.6	74	3.5	0	2105	2.91
		FORMAL	64025	97.93	4170	97.73	231	95.85	1761	98.6	2114	99.39	0	72301	97.97
		INFORMAL	1350	2.07	97	2.27	10	4.15	25	1.4	13	0.61	0	1495	2.03
		TOTAL	65375	88.59	4267	5.78	241	0.33	1786	2.42	2127	2.88	0	73796	96.33



Goldstein (78297)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"GALE, Brian"	NLP	1328	2.08	104	2.56	5	3.07	42	1.67	24	1.04	0	1503	2.06
	"HERBERT, Geoff"	DEM	2949	4.62	292	7.2	9	5.52	140	5.58	89	3.84	0	3479	4.77
	"PAKULA, Martin"	ALP	25158	39.41	1614	39.8	80	49.08	790	31.49	794	34.28	0	28436	39.02
	"RITCHIE, James A"		843	1.32	90	2.22	3	1.84	25	1	22	0.95	0	983	1.35
#	"KEMP, David"	LP	33554	52.57	1955	48.21	66	40.49	1512	60.26	1387	59.89	0	38474	52.79
		FORMAL	63832	97.35	4055	96.87	163	94.77	2509	98.16	2316	98.51	0	72875	97.38
		INFORMAL	1735	2.65	131	3.13	9	5.23	47	1.84	35	1.49	0	1957	2.62
		TOTAL	65567	87.62	4186	5.59	172	0.23	2556	3.42	2351	3.14	0	74832	95.57



Higgins (78044)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"MENDELSON, Lesley"	NLP	1420	2.31	188	3.75	7	2.68	73	2.53	52	1.89	0	1740	2.4
	"CERRITELLI, Joe"	ALP	21727	35.36	1801	35.88	116	44.44	756	26.15	677	24.65	0	25077	34.66
#	"COSTELLO, Peter"	LP	34926	56.84	2689	53.58	120	45.98	1895	65.55	1871	68.14	0	41501	57.36
	"JACKSON, Clive"	DEM	3368	5.48	341	6.79	18	6.9	167	5.78	146	5.32	0	4040	5.58
		FORMAL	61441	97.45	5019	97.42	261	94.22	2891	97.97	2746	98.71	0	72358	97.5
		INFORMAL	1607	2.55	133	2.58	16	5.78	60	2.03	36	1.29	0	1852	2.5
		TOTAL	63048	84.96	5152	6.94	277	0.37	2951	3.98	2782	3.75	0	74210	95.09



Holt (73379)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"LEWIS, Barbara"	LP	22211	36.4	1154	36.35	82	24.85	701	40.24	868	49.69	0	25016	36.78
	"BLACKBURN, Paul"	NLP	582	0.95	66	2.08	4	1.21	17	0.98	10	0.57	0	679	1
	"NEDELJKOVIC, Stephen"		1242	2.04	63	1.98	10	3.03	20	1.15	12	0.69	0	1347	1.98
	"BURNS, Michael"	DEM	2133	3.5	164	5.17	10	3.03	76	4.36	74	4.24	0	2457	3.61
#	"DUFFY, Michael"	ALP	34855	57.12	1728	54.43	224	67.88	928	53.27	783	44.82	0	38518	56.63
		FORMAL	61023	96.64	3175	96.59	330	94.02	1742	96.99	1747	98.7	0	68017	96.68
		INFORMAL	2123	3.36	112	3.41	21	5.98	54	3.01	23	1.3	0	2333	3.32
		TOTAL	63146	89.76	3287	4.67	351	0.5	1796	2.55	1770	2.52	0	70350	95.87



Hotham (77035)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"HICKS, Robert Gordon"	LP	22274	34.63	1181	38.05	54	23.89	696	40.02	1103	48.06	0	25308	35.3
	"PHILLIPS, Sue"		740	1.15	80	2.58	7	3.1	27	1.55	22	0.96	0	876	1.22
	"PJESIVAC, Petar"		698	1.09	51	1.64	3	1.33	5	0.29	8	0.35	0	765	1.07
	"DE WAN, Gabrielle"	NLP	411	0.64	40	1.29	4	1.77	16	0.92	11	0.48	0	482	0.67
#	"CREAN, Simon"	ALP	38730	60.21	1593	51.32	155	68.58	934	53.71	1102	48.02	0	42514	59.3
	"SQUILLACCIOTTI, Giancarlo"	DEM	1471	2.29	159	5.12	3	1.33	61	3.51	49	2.14	0	1743	2.43
		FORMAL	64324	96.7	3104	95.68	226	91.87	1739	97.81	2295	99.01	0	71688	96.74
		INFORMAL	2197	3.3	140	4.32	20	8.13	39	2.19	23	0.99	0	2419	3.26
		TOTAL	66521	89.76	3244	4.38	246	0.33	1778	2.4	2318	3.13	0	74107	96.2



Indi (75718)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"LUCK, Jenny"	ALP	21657	34.48	1252	36.86	76	37.25	860	30.98	630	30.79	0	24475	34.36
	"MARTIN, Jeanette"	NLP	1129	1.8	86	2.53	2	0.98	68	2.45	32	1.56	0	1317	1.85
#	"LIEBERMAN, Lou"	LP	25321	40.32	1291	38	88	43.14	1304	46.97	947	46.29	0	28951	40.65
	"PULLAR, Philip"	NP	14696	23.4	768	22.61	38	18.63	544	19.6	437	21.36	0	16483	23.14
		FORMAL	62803	97.73	3397	97.53	204	95.77	2776	97.99	2046	98.84	0	71226	97.75
		INFORMAL	1461	2.27	86	2.47	9	4.23	57	2.01	24	1.16	0	1637	2.25
		TOTAL	64264	88.2	3483	4.78	213	0.29	2833	3.89	2070	2.84	0	72863	96.23



Isaacs (75261)															

			Ordinary		Absent		Provisional		Pre Poll		Postal			Total	
Candidates		Party	Votes	%	Votes	%	Votes	%	Votes	%	Votes	%	Adj	Votes	%
	"HORIN, Judee"	NLP	1241	1.99	131	3.47	2	1.6	56	2.18	28	1.52	0	1458	2.06
