	FOURTH			2	50.00			Excluded		0	0.00					2	50.00		0	0.00					0	0.00		4
		TOTAL		102	31.97					80	25.08					14	4.39		10	3.13					113	35.42		319
	FIFTH			3	30.00					1	10.00					3	30.00			Excluded					3	30.00		10
		TOTAL		105	32.92					81	25.39					17	5.33								116	36.36		319
	SIXTH			8	47.06					8	47.06						Excluded								1	5.88		17
		TOTAL		113	35.42					89	27.90														117	36.68		319
	SEVENTH			59	66.29						Excluded														30	33.71		89
		TOTAL		172	53.92																				147	46.08		319
																									Elected			
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
